"Plot Title: Tank 2"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444034, SEN S/N: 20444034, LBL: Celcius)","Coupler Detached (LGR S/N: 20444034)","Coupler Attached (LGR S/N: 20444034)","Host Connected (LGR S/N: 20444034)","End Of File (LGR S/N: 20444034)"
82,05/15/19 10:00:00 AM,27.751,,,,
83,05/15/19 10:15:00 AM,27.751,,,,
84,05/15/19 10:30:00 AM,27.801,,,,
85,05/15/19 10:45:00 AM,27.801,,,,
86,05/15/19 11:00:00 AM,27.801,,,,
87,05/15/19 11:15:00 AM,27.801,,,,
88,05/15/19 11:30:00 AM,27.801,,,,
89,05/15/19 11:45:00 AM,27.801,,,,
90,05/15/19 12:00:00 PM,27.751,,,,
91,05/15/19 12:15:00 PM,27.776,,,,
92,05/15/19 12:30:00 PM,27.825,,,,
93,05/15/19 12:45:00 PM,27.801,,,,
94,05/15/19 01:00:00 PM,27.751,,,,
95,05/15/19 01:15:00 PM,27.801,,,,
96,05/15/19 01:25:00 PM,,,Logged,,
97,05/15/19 01:25:06 PM,,,,Logged,
98,05/15/19 01:26:28 PM,,Logged,,,
99,05/15/19 01:30:00 PM,27.899,,,,
100,05/15/19 01:45:00 PM,28.048,,,,
101,05/15/19 02:00:00 PM,28.568,,,,
102,05/15/19 02:15:00 PM,28.791,,,,
103,05/15/19 02:30:00 PM,28.791,,,,
104,05/15/19 02:45:00 PM,28.816,,,,
105,05/15/19 03:00:00 PM,28.816,,,,
106,05/15/19 03:15:00 PM,28.841,,,,
107,05/15/19 03:30:00 PM,28.866,,,,
108,05/15/19 03:45:00 PM,28.891,,,,
109,05/15/19 04:00:00 PM,28.841,,,,
110,05/15/19 04:15:00 PM,28.791,,,,
111,05/15/19 04:30:00 PM,28.791,,,,
112,05/15/19 04:45:00 PM,28.766,,,,
113,05/15/19 05:00:00 PM,28.742,,,,
114,05/15/19 05:15:00 PM,28.717,,,,
115,05/15/19 05:30:00 PM,28.742,,,,
116,05/15/19 05:45:00 PM,28.692,,,,
117,05/15/19 06:00:00 PM,28.667,,,,
118,05/15/19 06:15:00 PM,28.642,,,,
119,05/15/19 06:30:00 PM,28.593,,,,
120,05/15/19 06:45:00 PM,28.568,,,,
121,05/15/19 07:00:00 PM,28.518,,,,
122,05/15/19 07:15:00 PM,28.518,,,,
123,05/15/19 07:30:00 PM,28.493,,,,
124,05/15/19 07:45:00 PM,28.493,,,,
125,05/15/19 08:00:00 PM,28.493,,,,
126,05/15/19 08:15:00 PM,28.419,,,,
127,05/15/19 08:30:00 PM,28.419,,,,
128,05/15/19 08:45:00 PM,28.394,,,,
129,05/15/19 09:00:00 PM,28.394,,,,
130,05/15/19 09:15:00 PM,28.369,,,,
131,05/15/19 09:30:00 PM,28.369,,,,
132,05/15/19 09:45:00 PM,28.345,,,,
133,05/15/19 10:00:00 PM,28.320,,,,
134,05/15/19 10:15:00 PM,28.320,,,,
135,05/15/19 10:30:00 PM,28.320,,,,
136,05/15/19 10:45:00 PM,28.320,,,,
137,05/15/19 11:00:00 PM,28.295,,,,
138,05/15/19 11:15:00 PM,28.270,,,,
139,05/15/19 11:30:00 PM,28.245,,,,
140,05/15/19 11:45:00 PM,28.245,,,,
141,05/16/19 12:00:00 AM,28.245,,,,
142,05/16/19 12:15:00 AM,28.221,,,,
143,05/16/19 12:30:00 AM,28.196,,,,
144,05/16/19 12:45:00 AM,28.196,,,,
145,05/16/19 01:00:00 AM,28.196,,,,
146,05/16/19 01:15:00 AM,28.171,,,,
147,05/16/19 01:30:00 AM,28.147,,,,
148,05/16/19 01:45:00 AM,28.122,,,,
149,05/16/19 02:00:00 AM,28.147,,,,
150,05/16/19 02:15:00 AM,28.147,,,,
151,05/16/19 02:30:00 AM,28.667,,,,
152,05/16/19 02:45:00 AM,28.221,,,,
153,05/16/19 03:00:00 AM,28.171,,,,
154,05/16/19 03:15:00 AM,28.122,,,,
155,05/16/19 03:30:00 AM,28.097,,,,
156,05/16/19 03:45:00 AM,28.097,,,,
157,05/16/19 04:00:00 AM,28.122,,,,
158,05/16/19 04:15:00 AM,28.171,,,,
159,05/16/19 04:30:00 AM,28.221,,,,
160,05/16/19 04:45:00 AM,28.221,,,,
161,05/16/19 05:00:00 AM,28.196,,,,
162,05/16/19 05:15:00 AM,28.171,,,,
163,05/16/19 05:30:00 AM,28.171,,,,
164,05/16/19 05:45:00 AM,28.245,,,,
165,05/16/19 06:00:00 AM,28.245,,,,
166,05/16/19 06:15:00 AM,28.196,,,,
167,05/16/19 06:30:00 AM,28.196,,,,
168,05/16/19 06:45:00 AM,28.196,,,,
169,05/16/19 07:00:00 AM,28.171,,,,
170,05/16/19 07:15:00 AM,28.171,,,,
171,05/16/19 07:30:00 AM,28.097,,,,
172,05/16/19 07:45:00 AM,28.147,,,,
173,05/16/19 08:00:00 AM,28.147,,,,
174,05/16/19 08:15:00 AM,28.171,,,,
175,05/16/19 08:30:00 AM,28.171,,,,
176,05/16/19 08:45:00 AM,28.221,,,,
177,05/16/19 09:00:00 AM,28.270,,,,
178,05/16/19 09:15:00 AM,28.419,,,,
179,05/16/19 09:30:00 AM,28.493,,,,
180,05/16/19 09:45:00 AM,28.468,,,,
181,05/16/19 10:00:00 AM,28.518,,,,
182,05/16/19 10:15:00 AM,28.518,,,,
183,05/16/19 10:30:00 AM,28.593,,,,
184,05/16/19 10:45:00 AM,28.543,,,,
185,05/16/19 11:00:00 AM,28.468,,,,
186,05/16/19 11:15:00 AM,28.419,,,,
187,05/16/19 11:30:00 AM,28.394,,,,
188,05/16/19 11:45:00 AM,28.394,,,,
189,05/16/19 12:00:00 PM,28.444,,,,
190,05/16/19 12:15:00 PM,28.468,,,,
191,05/16/19 12:30:00 PM,28.493,,,,
192,05/16/19 12:45:00 PM,28.518,,,,
193,05/16/19 01:00:00 PM,28.543,,,,
194,05/16/19 01:15:00 PM,28.518,,,,
195,05/16/19 01:30:00 PM,28.518,,,,
196,05/16/19 01:45:00 PM,28.543,,,,
197,05/16/19 01:45:27 PM,,,Logged,,
198,05/16/19 01:45:34 PM,,,,Logged,
199,05/16/19 01:46:40 PM,,Logged,,,
200,05/16/19 02:00:00 PM,28.593,,,,
201,05/16/19 02:15:00 PM,28.593,,,,
202,05/16/19 02:30:00 PM,28.642,,,,
203,05/16/19 02:45:00 PM,28.667,,,,
204,05/16/19 03:00:00 PM,28.667,,,,
205,05/16/19 03:15:00 PM,28.593,,,,
206,05/16/19 03:30:00 PM,28.617,,,,
207,05/16/19 03:45:00 PM,28.617,,,,
208,05/16/19 04:00:00 PM,28.642,,,,
209,05/16/19 04:15:00 PM,28.717,,,,
210,05/16/19 04:30:00 PM,28.717,,,,
211,05/16/19 04:45:00 PM,28.717,,,,
212,05/16/19 05:00:00 PM,28.742,,,,
213,05/16/19 05:15:00 PM,28.742,,,,
214,05/16/19 05:30:00 PM,28.742,,,,
215,05/16/19 05:45:00 PM,28.742,,,,
216,05/16/19 06:00:00 PM,28.742,,,,
217,05/16/19 06:15:00 PM,28.742,,,,
218,05/16/19 06:30:00 PM,28.742,,,,
219,05/16/19 06:45:00 PM,28.717,,,,
220,05/16/19 07:00:00 PM,28.742,,,,
221,05/16/19 07:15:00 PM,28.742,,,,
222,05/16/19 07:30:00 PM,28.742,,,,
223,05/16/19 07:45:00 PM,28.742,,,,
224,05/16/19 08:00:00 PM,28.692,,,,
225,05/16/19 08:15:00 PM,28.692,,,,
226,05/16/19 08:30:00 PM,28.617,,,,
227,05/16/19 08:45:00 PM,28.667,,,,
228,05/16/19 09:00:00 PM,28.642,,,,
229,05/16/19 09:15:00 PM,28.642,,,,
230,05/16/19 09:30:00 PM,28.642,,,,
231,05/16/19 09:45:00 PM,28.642,,,,
232,05/16/19 10:00:00 PM,28.642,,,,
233,05/16/19 10:15:00 PM,28.568,,,,
234,05/16/19 10:30:00 PM,28.593,,,,
235,05/16/19 10:45:00 PM,28.568,,,,
236,05/16/19 11:00:00 PM,28.543,,,,
237,05/16/19 11:15:00 PM,28.518,,,,
238,05/16/19 11:30:00 PM,28.543,,,,
239,05/16/19 11:45:00 PM,28.518,,,,
240,05/17/19 12:00:00 AM,28.468,,,,
241,05/17/19 12:15:00 AM,28.444,,,,
242,05/17/19 12:30:00 AM,28.444,,,,
243,05/17/19 12:45:00 AM,28.493,,,,
244,05/17/19 01:00:00 AM,28.518,,,,
245,05/17/19 01:15:00 AM,28.518,,,,
246,05/17/19 01:30:00 AM,28.518,,,,
247,05/17/19 01:45:00 AM,28.493,,,,
248,05/17/19 02:00:00 AM,28.493,,,,
249,05/17/19 02:15:00 AM,28.493,,,,
250,05/17/19 02:30:00 AM,28.468,,,,
251,05/17/19 02:45:00 AM,28.468,,,,
252,05/17/19 03:00:00 AM,28.468,,,,
253,05/17/19 03:15:00 AM,28.468,,,,
254,05/17/19 03:30:00 AM,28.444,,,,
255,05/17/19 03:45:00 AM,28.444,,,,
256,05/17/19 04:00:00 AM,28.419,,,,
257,05/17/19 04:15:00 AM,28.419,,,,
258,05/17/19 04:30:00 AM,28.419,,,,
259,05/17/19 04:45:00 AM,28.394,,,,
260,05/17/19 05:00:00 AM,28.369,,,,
261,05/17/19 05:15:00 AM,28.369,,,,
262,05/17/19 05:30:00 AM,28.320,,,,
263,05/17/19 05:45:00 AM,28.320,,,,
264,05/17/19 06:00:00 AM,28.320,,,,
265,05/17/19 06:15:00 AM,28.270,,,,
266,05/17/19 06:30:00 AM,28.221,,,,
267,05/17/19 06:45:00 AM,28.270,,,,
268,05/17/19 07:00:00 AM,28.295,,,,
269,05/17/19 07:15:00 AM,28.270,,,,
270,05/17/19 07:30:00 AM,28.345,,,,
271,05/17/19 07:45:00 AM,28.394,,,,
272,05/17/19 08:00:00 AM,28.394,,,,
273,05/17/19 08:15:00 AM,28.419,,,,
274,05/17/19 08:30:00 AM,28.419,,,,
275,05/17/19 08:45:00 AM,28.394,,,,
276,05/17/19 09:00:00 AM,28.419,,,,
277,05/17/19 09:15:00 AM,28.444,,,,
278,05/17/19 09:30:00 AM,28.444,,,,
279,05/17/19 09:45:00 AM,28.468,,,,
280,05/17/19 10:00:00 AM,28.543,,,,
281,05/17/19 10:15:00 AM,28.543,,,,
282,05/17/19 10:30:00 AM,28.543,,,,
283,05/17/19 10:45:00 AM,28.568,,,,
284,05/17/19 11:00:00 AM,28.617,,,,
285,05/17/19 11:15:00 AM,28.543,,,,
286,05/17/19 11:30:00 AM,28.568,,,,
287,05/17/19 11:45:00 AM,28.543,,,,
288,05/17/19 12:00:00 PM,28.593,,,,
289,05/17/19 12:15:00 PM,28.667,,,,
290,05/17/19 12:30:00 PM,28.518,,,,
291,05/17/19 12:45:00 PM,28.568,,,,
292,05/17/19 01:00:00 PM,28.568,,,,
293,05/17/19 01:15:00 PM,28.568,,,,
294,05/17/19 01:30:00 PM,28.617,,,,
295,05/17/19 01:45:00 PM,28.692,,,,
296,05/17/19 02:00:00 PM,28.617,,,,
297,05/17/19 02:15:00 PM,28.692,,,,
298,05/17/19 02:30:00 PM,28.742,,,,
299,05/17/19 02:45:00 PM,28.717,,,,
300,05/17/19 03:00:00 PM,28.742,,,,
301,05/17/19 03:15:00 PM,28.717,,,,
302,05/17/19 03:30:00 PM,28.766,,,,
303,05/17/19 03:45:00 PM,28.816,,,,
304,05/17/19 04:00:00 PM,28.816,,,,
305,05/17/19 04:15:00 PM,28.816,,,,
306,05/17/19 04:30:00 PM,28.841,,,,
307,05/17/19 04:45:00 PM,28.766,,,,
308,05/17/19 05:00:00 PM,28.742,,,,
309,05/17/19 05:15:00 PM,28.717,,,,
310,05/17/19 05:30:00 PM,28.717,,,,
311,05/17/19 05:45:00 PM,28.717,,,,
312,05/17/19 06:00:00 PM,28.717,,,,
313,05/17/19 06:15:00 PM,28.717,,,,
314,05/17/19 06:30:00 PM,28.717,,,,
315,05/17/19 06:45:00 PM,28.717,,,,
316,05/17/19 07:00:00 PM,28.692,,,,
317,05/17/19 07:15:00 PM,28.667,,,,
318,05/17/19 07:30:00 PM,28.692,,,,
319,05/17/19 07:41:12 PM,,,Logged,,
320,05/17/19 07:41:14 PM,,,,Logged,
321,05/17/19 07:41:52 PM,,Logged,,,
322,05/17/19 07:45:00 PM,28.667,,,,
323,05/17/19 08:00:00 PM,28.866,,,,
324,05/17/19 08:15:00 PM,28.866,,,,
325,05/17/19 08:30:00 PM,28.891,,,,
326,05/17/19 08:45:00 PM,28.891,,,,
327,05/17/19 09:00:00 PM,28.916,,,,
328,05/17/19 09:15:00 PM,28.891,,,,
329,05/17/19 09:30:00 PM,28.866,,,,
330,05/17/19 09:45:00 PM,28.841,,,,
331,05/17/19 10:00:00 PM,28.791,,,,
332,05/17/19 10:15:00 PM,28.791,,,,
333,05/17/19 10:30:00 PM,28.791,,,,
334,05/17/19 10:45:00 PM,28.791,,,,
335,05/17/19 11:00:00 PM,28.742,,,,
336,05/17/19 11:15:00 PM,28.717,,,,
337,05/17/19 11:30:00 PM,28.717,,,,
338,05/17/19 11:45:00 PM,28.692,,,,
339,05/18/19 12:00:00 AM,28.667,,,,
340,05/18/19 12:15:00 AM,28.617,,,,
341,05/18/19 12:30:00 AM,28.568,,,,
342,05/18/19 12:45:00 AM,28.593,,,,
343,05/18/19 01:00:00 AM,28.568,,,,
344,05/18/19 01:15:00 AM,28.593,,,,
345,05/18/19 01:30:00 AM,28.642,,,,
346,05/18/19 01:45:00 AM,28.617,,,,
347,05/18/19 02:00:00 AM,28.593,,,,
348,05/18/19 02:15:00 AM,28.568,,,,
349,05/18/19 02:30:00 AM,28.568,,,,
350,05/18/19 02:45:00 AM,28.593,,,,
351,05/18/19 03:00:00 AM,28.617,,,,
352,05/18/19 03:15:00 AM,28.642,,,,
353,05/18/19 03:30:00 AM,28.667,,,,
354,05/18/19 03:45:00 AM,28.642,,,,
355,05/18/19 04:00:00 AM,28.642,,,,
356,05/18/19 04:15:00 AM,28.667,,,,
357,05/18/19 04:30:00 AM,28.667,,,,
358,05/18/19 04:45:00 AM,28.642,,,,
359,05/18/19 05:00:00 AM,28.617,,,,
360,05/18/19 05:15:00 AM,28.593,,,,
361,05/18/19 05:30:00 AM,28.568,,,,
362,05/18/19 05:45:00 AM,28.568,,,,
363,05/18/19 06:00:00 AM,28.543,,,,
364,05/18/19 06:15:00 AM,28.543,,,,
365,05/18/19 06:30:00 AM,28.593,,,,
366,05/18/19 06:45:00 AM,28.617,,,,
367,05/18/19 07:00:00 AM,28.568,,,,
368,05/18/19 07:15:00 AM,28.593,,,,
369,05/18/19 07:30:00 AM,28.617,,,,
370,05/18/19 07:45:00 AM,28.667,,,,
371,05/18/19 08:00:00 AM,28.717,,,,
372,05/18/19 08:15:00 AM,28.766,,,,
373,05/18/19 08:30:00 AM,28.816,,,,
374,05/18/19 08:45:00 AM,28.866,,,,
375,05/18/19 09:00:00 AM,28.891,,,,
376,05/18/19 09:15:00 AM,28.891,,,,
377,05/18/19 09:30:00 AM,28.916,,,,
378,05/18/19 09:45:00 AM,28.941,,,,
379,05/18/19 10:00:00 AM,28.916,,,,
380,05/18/19 10:15:00 AM,28.916,,,,
381,05/18/19 10:30:00 AM,28.941,,,,
382,05/18/19 10:45:00 AM,28.891,,,,
383,05/18/19 11:00:00 AM,28.866,,,,
384,05/18/19 11:15:00 AM,28.891,,,,
385,05/18/19 11:30:00 AM,28.916,,,,
386,05/18/19 11:45:00 AM,28.891,,,,
387,05/18/19 12:00:00 PM,28.891,,,,
388,05/18/19 12:15:00 PM,28.866,,,,
389,05/18/19 12:30:00 PM,28.841,,,,
390,05/18/19 12:45:00 PM,28.866,,,,
391,05/18/19 01:00:00 PM,28.941,,,,
392,05/18/19 01:15:00 PM,28.965,,,,
393,05/18/19 01:30:00 PM,29.015,,,,
394,05/18/19 01:45:00 PM,29.065,,,,
395,05/18/19 02:00:00 PM,29.040,,,,
396,05/18/19 02:15:00 PM,29.065,,,,
397,05/18/19 02:30:00 PM,29.040,,,,
398,05/18/19 02:45:00 PM,29.040,,,,
399,05/18/19 03:00:00 PM,29.115,,,,
400,05/18/19 03:15:00 PM,29.090,,,,
401,05/18/19 03:30:00 PM,29.065,,,,
402,05/18/19 03:45:00 PM,29.115,,,,
403,05/18/19 04:00:00 PM,29.090,,,,
404,05/18/19 04:15:00 PM,29.090,,,,
405,05/18/19 04:30:00 PM,29.090,,,,
406,05/18/19 04:45:00 PM,29.090,,,,
407,05/18/19 05:00:00 PM,29.065,,,,
408,05/18/19 05:15:00 PM,29.090,,,,
409,05/18/19 05:30:00 PM,29.065,,,,
410,05/18/19 05:45:00 PM,29.065,,,,
411,05/18/19 06:00:00 PM,29.090,,,,
412,05/18/19 06:15:00 PM,29.065,,,,
413,05/18/19 06:30:00 PM,29.040,,,,
414,05/18/19 06:45:00 PM,29.040,,,,
415,05/18/19 07:00:00 PM,29.040,,,,
416,05/18/19 07:15:00 PM,29.040,,,,
417,05/18/19 07:30:00 PM,29.040,,,,
418,05/18/19 07:33:50 PM,,,Logged,,
419,05/18/19 07:33:54 PM,,,,Logged,
420,05/18/19 07:34:34 PM,,Logged,,,
421,05/18/19 07:45:00 PM,29.040,,,,
422,05/18/19 08:00:00 PM,29.040,,,,
423,05/18/19 08:15:00 PM,29.015,,,,
424,05/18/19 08:30:00 PM,29.040,,,,
425,05/18/19 08:45:00 PM,28.990,,,,
426,05/18/19 09:00:00 PM,28.916,,,,
427,05/18/19 09:15:00 PM,28.916,,,,
428,05/18/19 09:30:00 PM,28.941,,,,
429,05/18/19 09:45:00 PM,28.941,,,,
430,05/18/19 10:00:00 PM,28.891,,,,
431,05/18/19 10:15:00 PM,28.866,,,,
432,05/18/19 10:30:00 PM,28.841,,,,
433,05/18/19 10:45:00 PM,28.841,,,,
434,05/18/19 11:00:00 PM,28.841,,,,
435,05/18/19 11:15:00 PM,28.816,,,,
436,05/18/19 11:30:00 PM,28.841,,,,
437,05/18/19 11:45:00 PM,28.816,,,,
438,05/19/19 12:00:00 AM,28.766,,,,
439,05/19/19 12:15:00 AM,28.791,,,,
440,05/19/19 12:30:00 AM,28.791,,,,
441,05/19/19 12:45:00 AM,28.841,,,,
442,05/19/19 01:00:00 AM,28.791,,,,
443,05/19/19 01:15:00 AM,28.766,,,,
444,05/19/19 01:30:00 AM,28.742,,,,
445,05/19/19 01:45:00 AM,28.717,,,,
446,05/19/19 02:00:00 AM,28.717,,,,
447,05/19/19 02:15:00 AM,28.692,,,,
448,05/19/19 02:30:00 AM,28.717,,,,
449,05/19/19 02:45:00 AM,28.667,,,,
450,05/19/19 03:00:00 AM,28.692,,,,
451,05/19/19 03:15:00 AM,28.692,,,,
452,05/19/19 03:30:00 AM,28.717,,,,
453,05/19/19 03:45:00 AM,28.667,,,,
454,05/19/19 04:00:00 AM,28.667,,,,
455,05/19/19 04:15:00 AM,28.692,,,,
456,05/19/19 04:30:00 AM,28.692,,,,
457,05/19/19 04:45:00 AM,28.692,,,,
458,05/19/19 05:00:00 AM,28.692,,,,
459,05/19/19 05:15:00 AM,28.692,,,,
460,05/19/19 05:30:00 AM,28.667,,,,
461,05/19/19 05:45:00 AM,28.692,,,,
462,05/19/19 06:00:00 AM,28.667,,,,
463,05/19/19 06:15:00 AM,28.692,,,,
464,05/19/19 06:30:00 AM,28.667,,,,
465,05/19/19 06:45:00 AM,28.667,,,,
466,05/19/19 07:00:00 AM,28.642,,,,
467,05/19/19 07:15:00 AM,28.642,,,,
468,05/19/19 07:30:00 AM,28.667,,,,
469,05/19/19 07:45:00 AM,28.692,,,,
470,05/19/19 08:00:00 AM,28.742,,,,
471,05/19/19 08:15:00 AM,28.766,,,,
472,05/19/19 08:30:00 AM,28.791,,,,
473,05/19/19 08:45:00 AM,28.965,,,,
474,05/19/19 09:00:00 AM,28.866,,,,
475,05/19/19 09:15:00 AM,28.916,,,,
476,05/19/19 09:30:00 AM,28.941,,,,
477,05/19/19 09:45:00 AM,28.965,,,,
478,05/19/19 10:00:00 AM,28.990,,,,
479,05/19/19 10:15:00 AM,28.990,,,,
480,05/19/19 10:30:00 AM,29.015,,,,
481,05/19/19 10:45:00 AM,29.040,,,,
482,05/19/19 11:00:00 AM,29.065,,,,
483,05/19/19 11:15:00 AM,29.040,,,,
484,05/19/19 11:30:00 AM,29.065,,,,
485,05/19/19 11:45:00 AM,29.065,,,,
486,05/19/19 12:00:00 PM,29.040,,,,
487,05/19/19 12:15:00 PM,29.065,,,,
488,05/19/19 12:30:00 PM,29.040,,,,
489,05/19/19 12:45:00 PM,29.065,,,,
490,05/19/19 01:00:00 PM,29.065,,,,
491,05/19/19 01:15:00 PM,29.090,,,,
492,05/19/19 01:30:00 PM,29.090,,,,
493,05/19/19 01:45:00 PM,29.090,,,,
494,05/19/19 02:00:00 PM,29.115,,,,
495,05/19/19 02:15:00 PM,29.115,,,,
496,05/19/19 02:30:00 PM,29.115,,,,
497,05/19/19 02:45:00 PM,29.090,,,,
498,05/19/19 03:00:00 PM,29.090,,,,
499,05/19/19 03:15:00 PM,29.165,,,,
500,05/19/19 03:30:00 PM,29.215,,,,
501,05/19/19 03:45:00 PM,29.190,,,,
502,05/19/19 04:00:00 PM,29.165,,,,
503,05/19/19 04:15:00 PM,29.215,,,,
504,05/19/19 04:30:00 PM,29.190,,,,
505,05/19/19 04:45:00 PM,29.240,,,,
506,05/19/19 05:00:00 PM,29.290,,,,
507,05/19/19 05:15:00 PM,29.215,,,,
508,05/19/19 05:30:00 PM,29.215,,,,
509,05/19/19 05:45:00 PM,29.165,,,,
510,05/19/19 06:00:00 PM,29.140,,,,
511,05/19/19 06:15:00 PM,29.140,,,,
512,05/19/19 06:30:00 PM,29.140,,,,
513,05/19/19 06:45:00 PM,29.165,,,,
514,05/19/19 07:00:00 PM,29.215,,,,
515,05/19/19 07:15:00 PM,29.165,,,,
516,05/19/19 07:20:24 PM,,,Logged,,
517,05/19/19 07:20:27 PM,,,,Logged,
518,05/19/19 07:21:18 PM,,Logged,,,
519,05/19/19 07:30:00 PM,29.215,,,,
520,05/19/19 07:45:00 PM,29.290,,,,
521,05/19/19 08:00:00 PM,29.315,,,,
522,05/19/19 08:15:00 PM,29.190,,,,
523,05/19/19 08:30:00 PM,29.165,,,,
524,05/19/19 08:45:00 PM,29.090,,,,
525,05/19/19 09:00:00 PM,29.115,,,,
526,05/19/19 09:15:00 PM,29.040,,,,
527,05/19/19 09:30:00 PM,29.115,,,,
528,05/19/19 09:45:00 PM,29.115,,,,
529,05/19/19 10:00:00 PM,29.040,,,,
530,05/19/19 10:15:00 PM,28.990,,,,
531,05/19/19 10:30:00 PM,28.990,,,,
532,05/19/19 10:45:00 PM,28.965,,,,
533,05/19/19 11:00:00 PM,28.916,,,,
534,05/19/19 11:15:00 PM,28.866,,,,
535,05/19/19 11:30:00 PM,28.891,,,,
536,05/19/19 11:45:00 PM,28.941,,,,
537,05/20/19 12:00:00 AM,28.941,,,,
538,05/20/19 12:15:00 AM,28.916,,,,
539,05/20/19 12:30:00 AM,28.916,,,,
540,05/20/19 12:45:00 AM,28.916,,,,
541,05/20/19 01:00:00 AM,28.891,,,,
542,05/20/19 01:15:00 AM,28.866,,,,
543,05/20/19 01:30:00 AM,28.866,,,,
544,05/20/19 01:45:00 AM,28.891,,,,
545,05/20/19 02:00:00 AM,28.941,,,,
546,05/20/19 02:15:00 AM,28.866,,,,
547,05/20/19 02:30:00 AM,28.866,,,,
